StartDeltaMS	LastScanDeltaMS	Velocity	
3592	22	49.374437140065766	
3609	16	49.41848494148056	
3632	22	49.46083202940804	
3649	16	49.50312050114791	
3670	20	49.50531524255149	
3690	19	49.50599585298069	
3711	21	49.548769756043846	
3731	20	49.59163708632397	
3751	20	49.63584711818114	
3770	18	49.67891463792426	
3791	21	49.678172015576486	
3810	19	49.72131312425593	
3831	21	49.677518893946534	
3850	19	49.63469948920401	
3871	21	49.63418052857293	
3892	21	49.67831746202101	
3911	19	49.67840259458336	
3931	20	49.59116289408039	
3950	19	49.63439291338567	
3971	21	49.633372792917775	
3990	19	49.6327854287334	
4012	22	49.63329271297727	
4033	21	49.59054352998815	
4050	17	49.590788226719795	
4073	23	49.54744546845544	
4091	18	49.63427563205909	
4110	19	49.54868756793382	
4129	19	49.54854395111358	
4149	20	49.6343877827502	
4170	21	49.67805460716032	
4191	21	49.67588060808728	
4212	21	49.67678116902195	
4230	18	49.676312927364755	
4252	22	49.676353042929335	
4271	19	49.719491961238035	
4293	22	49.67777823849895	
4309	16	49.63438677298121	
4333	24	49.67824028464316	
4353	20	49.674923550648195	
4370	17	49.59107073515176	
4389	19	49.5041966762403	
4408	19	49.505036853533674	
4429	21	49.504436484596354	
4450	21	49.548054823076995	
4472	22	49.54817831020971	
4490	18	49.461996574287284	
4509	19	49.41719363655836	
4529	20	49.418203721109364	
4549	20	49.50418306413747	
4572	23	49.5040472598224	
4593	21	49.373465848774764	
4611	18	49.46128717800706	
4630	19	49.504247370655136	
4651	21	49.46050581120588	
4669	18	49.46137623630279	
4692	23	49.45885734320008	
4709	16	49.418919899141294	
4730	20	49.37479496294975	
4750	20	49.46062265500835	
4771	21	49.45990851779684	
4791	20	49.41736467524086	
4810	18	49.37361192106343	
4830	20	49.415789640941625	
4850	20	49.46062866848857	
4870	20	49.4185274600522	
4891	21	49.46057009418435	
4912	21	49.45846823448419	
4930	18	49.545002623282166	
4950	20	49.5024157250882	
4970	20	49.5465241638025	
4990	20	49.546809384619124	
5010	20	49.589067599890306	
5032	22	49.675966910572996	
5050	18	49.676362172804396	
5069	19	49.677389251356175	
5092	23	49.63397360744023	
5109	17	49.59094701207979	
5129	20	49.59051377776644	
5152	22	49.54660458044637	
5171	19	49.46010829781166	
5193	22	49.46021415431707	
5209	16	49.46171033360195	
5231	22	49.418060448281395	
5252	21	49.33124586300557	
5270	18	49.24466544604794	
5292	22	49.24399363741613	
5310	18	49.24397274080663	
5334	24	49.20023532036467	
5350	16	49.19924404176621	
5373	22	49.20150168421761	
5392	19	49.20035800395195	
5410	18	49.20192320408609	
5431	21	49.20309356992906	
5451	20	49.24397377655695	
5470	18	49.2442342547363	
5493	23	49.246342828633836	
5514	21	49.288856955154124	
5530	15	49.33262718129945	
5550	20	49.37502745859963	
5569	19	49.375509699074854	
5589	20	49.37509918977045	
5609	20	49.46167041319806	
5630	21	49.46099956658299	
5648	18	49.3754171118327	
5670	22	49.375902984879176	
5689	19	49.37520774829217	
5710	21	49.289141521400424	
5732	22	49.33303998750697	
5751	18	49.33274309731554	
5771	20	49.289180357182296	
5793	22	49.332101976604676	
5811	18	49.28822997780833	
5830	19	49.33148042828471	
5850	20	49.28813484370942	
5871	21	49.2878501336967	
5891	20	49.37285277553314	
5912	21	49.37453695619672	
5932	20	49.37494314945622	
5950	18	49.41792720183798	
5971	21	49.37291395763766	
5992	21	49.374654847795206	
6009	16	49.37554441693874	
6031	22	49.28817605561731	
6050	19	49.28734931151756	
6077	27	49.28886998317472	
6090	13	49.28825055297521	
6111	21	49.375100463984445	
6130	19	49.331354397838275	
6153	23	49.286779487690566	
6171	18	49.41672842233713	
6191	20	49.41698988159363	
6210	19	49.37385642899091	
6229	19	49.41852427346136	
6251	21	49.50371369349279	
6271	19	49.545693131248264	
6290	19	49.54639407826046	
6308	18	49.59007333359768	
6330	22	49.6333953472952	
6350	20	49.676961383901435	
6371	21	49.634396748577416	
6389	18	49.6757131477945	
6410	21	49.720113923181	
6429	18	49.67640057986483	
6449	20	49.720518626192614	
6471	22	49.676691893692535	
6489	17	49.5903015703155	
6509	20	49.59096446571654	
6529	20	49.67701049803013	
6550	21	49.590340819779435	
6570	20	49.5471340959181	
6588	18	49.41808867051807	
6613	24	49.46100190158056	
6629	16	49.460160620346755	
6651	22	49.32972566944481	
6671	20	49.331030644841256	
6689	18	49.33000042057781	
6711	22	49.37497508704195	
6731	19	49.417766422835456	
6754	23	49.46079412506024	
6769	14	49.46005326699293	
6793	24	49.41771477616264	
6811	18	49.54749292914387	
6831	20	49.590315095832224	
6851	20	49.63380855633095	
6872	20	49.633610760387	
6890	17	49.63235007798737	
6911	20	49.63247450883841	
6931	20	49.58766327242311	
6950	19	49.634315445428406	
6972	22	49.633040961750005	
6993	21	49.50332692751178	
7009	16	49.50399506083312	
7029	20	49.50436820250463	
7050	21	49.50453058044196	
7071	20	49.50302313157161	
7092	21	49.50405087499133	
7110	18	49.41860812387995	
7132	22	49.37344649533662	
7151	18	49.46099883580068	
7172	21	49.372470463987185	
7192	20	49.32889608879149	
7209	17	49.288323194746035	
7230	21	49.287494864526636	
7250	20	49.28708229807236	
7269	19	49.20129347706796	
7290	21	49.24060352572006	
7309	19	49.15764415995154	
7330	21	49.11252065189536	
7349	18	49.0711757061856	
7372	23	49.15881835394924	
7389	17	49.072052220571	
7410	21	49.029885467583156	
7428	18	49.071730664497714	
7450	21	49.11503968742891	
7471	21	49.071103423867854	
7492	21	49.071395445924246	
7509	16	49.115421797399996	
7528	19	49.02880504998166	
7549	20	48.94187595501687	
7572	23	48.985561880550925	
7589	16	49.028338648805025	
7612	23	48.89717275955417	
7630	18	48.855402789960564	
7652	22	48.899288311415795	
7670	18	48.94248745199387	
7689	19	48.94081615511647	
7711	21	48.81185120500668	
7732	21	48.812047520118064	
7749	16	48.81053410043548	
7770	21	48.812178218311566	
7794	24	48.81189086327903	
7811	17	48.85580140643034	
7830	19	48.81173398041877	
7849	19	48.81150401291907	
7873	24	48.98493388356249	
7889	16	48.9852881088892	
7913	23	48.941342199366574	
7933	20	48.942152701907226	
7952	19	49.07227075420725	
7970	18	49.07130552176207	
7991	21	49.028800913648965	
8011	20	49.02756873320437	
8030	19	49.15858913081342	
8050	20	49.15784800890389	
8072	22	49.15767468021613	
8090	18	49.200672899452016	
8110	20	49.15905802892806	
8129	19	49.158086226948775	
8150	20	49.158721140636196	
8170	19	49.156930182427025	
8192	22	49.15844176625392	
8209	17	49.07151654326144	
8230	21	49.072356285648404	
8250	20	49.07068196502105	
8269	19	48.94208086612785	
8289	20	48.94150550275188	
8309	20	48.985602135107065	
8330	21	48.94156785045436	
8349	19	48.89846233483977	
8370	21	48.85454697221651	
8391	21	48.81148334265577	
8409	18	48.81247686820209	
8432	22	48.768247576396796	
8451	19	48.769630795383186	
8470	19	48.81264874871067	
8492	22	48.81270706289772	
8509	17	48.812996443909825	
8530	21	48.8555585951204	
8552	21	48.76964424376968	
8570	18	48.72612856566324	
8592	21	48.769262102397796	
8609	17	48.81228449400906	
8629	20	48.812163962355385	
8649	20	48.8561116558343	
8673	24	48.81185094761661	
8689	16	48.81246274097066	
8710	21	48.85631591154514	
8728	18	48.81274024398425	
8753	25	48.89934822806147	
8771	18	48.854641369033715	
8789	18	48.85447385369842	
8810	21	48.98466776882753	
8830	19	48.941818514182586	
8851	21	48.9856332243053	
8868	17	49.02854616891896	
8890	22	49.072601853926564	
8910	20	49.029756733793256	
8930	20	49.11482946496308	
8951	21	49.11468523811976	
8970	19	49.15830051928642	
8993	23	49.24580125313014	
9010	17	49.244688181503825	
9032	22	49.24492506568394	
9049	17	49.244263358937765	
9071	22	49.245874964389856	
9091	20	49.375057545232536	
9114	23	49.374851251198294	
9130	16	49.37583832840727	
9150	20	49.417244509141526	
9170	20	49.46076845574592	
9193	23	49.41772452767522	
9211	18	49.46142532215084	
9230	19	49.46212014876927	
9249	19	49.45930667584719	
9269	20	49.59059849516712	
9291	22	49.63250509001153	
9310	19	49.63269942779412	
9332	21	49.547969022181	
9352	19	49.5470290322269	
9368	16	49.63307543988891	
9389	20	49.677632449238494	
9410	21	49.677778028404475	
9430	20	49.63373128672052	
9449	19	49.63311043901565	
9472	23	49.6335188727578	
9490	18	49.63352870956084	
9510	19	49.633522460516815	
9529	18	49.59048944191827	
9550	21	49.59087179480798	
9572	21	49.633679962191344	
9590	18	49.676717905887216	
