StartDeltaMS	LastScanDeltaMS	Velocity	
2472	25	15.52182615606249	
2489	17	15.478438698990315	
2509	20	15.47875244174203	
2529	20	15.521939589072725	
2548	19	15.435492399867103	
2568	19	15.478733088527758	
2589	21	15.435472082020189	
2609	20	15.478688367858489	
2627	18	15.521974187797783	
2647	20	15.52198200832216	
2667	20	15.435480204119198	
2692	25	15.478496533282456	
2708	16	15.478686908407346	
2727	19	15.435504520381892	
2748	21	15.47861448633786	
2772	24	15.478724852347066	
2788	16	15.521887849492247	
2808	20	15.522031721929542	
2829	21	15.478793136723578	
2851	21	15.565219674374775	
2870	19	15.565266076832794	
2888	18	15.522023272501142	
2908	19	15.565125124222714	
2930	22	15.56519394232118	
2949	19	15.608465005634743	
2969	20	15.608396373205208	
2988	19	15.56520040641337	
3012	24	15.565200347912864	
3028	16	15.56520728822893	
3055	27	15.608250087688395	
3068	13	15.608436973594863	
3088	20	15.608474834094334	
3107	19	15.521735861674776	
3129	22	15.521870279907658	
3150	21	15.56526138980822	
3170	20	15.521961540417946	
3187	17	15.47877475266902	
3208	21	15.478701610768699	
3228	20	15.56523129740579	
3247	19	15.565200111853262	
3267	20	15.521977941264469	
3287	20	15.478407856948879	
3307	20	15.478705575770867	
3328	21	15.522007463961724	
3349	21	15.52193599516274	
3371	22	15.521951372478517	
3388	17	15.478736906718373	
3410	22	15.478746491030561	
3432	22	15.52192394188288	
3447	15	15.521792433723732	
3468	21	15.435434233610419	
3488	20	15.435549716594268	
3509	21	15.478719786854647	
3535	26	15.522001643257585	
3547	12	15.478243922003768	
3568	21	15.43550015328133	
3587	19	15.43545525339078	
3609	22	15.43538544620114	
3631	22	15.435488982720589	
3648	16	15.435405885149132	
3669	21	15.478553350274069	
3688	18	15.43548900152697	
3708	20	15.43547795889495	
3729	21	15.521957956637262	
3749	20	15.521920815604682	
3768	19	15.478669674635828	
3792	24	15.39218194095857	
3807	15	15.435528143900804	
3829	22	15.522005756913957	
3852	23	15.522030374761584	
3869	17	15.52198615221094	
3890	21	15.521910020694978	
3908	18	15.478764124187956	
3929	20	15.478737537098597	
3949	20	15.521890858618614	
3973	24	15.435540726942495	
3990	17	15.435519918765937	
4008	18	15.435550787552588	
4028	20	15.43529725765789	
4049	21	15.565246180164486	
4068	19	15.478591669825192	
4090	21	15.521808403706927	
4108	18	15.522032913892255	
4128	20	15.52201489282265	
4149	21	15.522004575459947	
4168	19	15.478793176846546	
4189	21	15.521995717631127	
4212	23	15.522028260257713	
4228	15	15.565182583248044	
4249	21	15.608500215497465	
4270	21	15.565240481997497	
4291	21	15.52186868920016	
4309	18	15.52199598994279	
4327	18	15.522018163696373	
4348	21	15.478721876421016	
4369	21	15.478788503657235	
4387	18	15.478773600036407	
4409	22	15.521987470075599	
4428	19	15.522003547984609	
4448	19	15.435533133158051	
4467	19	15.392301175686995	
4487	20	15.349058382005412	
4509	22	15.392293950685987	
4529	20	15.435483585391388	
4548	19	15.392230822544024	
4567	19	15.435510554134757	
4588	21	15.392215548952453	
4609	21	15.39223116523195	
4629	20	15.435466775872731	
4649	20	15.435269448751836	
4668	19	15.391930302178864	
4687	19	15.435466935706996	
4709	22	15.478590717989425	
4728	19	15.521927491858479	
4748	20	15.521830086774095	
4768	20	15.39230570957733	
4788	20	15.39224117910831	
4808	20	15.392250794304731	
4827	18	15.34895549045577	
4847	19	15.348927987552477	
4868	21	15.392195904577436	
4890	22	15.435520785289409	
4907	17	15.435277887370201	
4928	21	15.435362192153002	
4949	21	15.349089296165806	
4968	19	15.305688531108679	
4988	20	15.305621628155892	
5008	20	15.34878895576149	
5028	20	15.392232606693245	
5047	19	15.392268376782674	
5067	20	15.435399154516354	
5088	21	15.478688378541928	
5108	20	15.435416496601473	
5129	21	15.392146698369185	
5148	19	15.392165870312008	
5168	20	15.43550501001086	
5187	19	15.435497506193288	
5208	21	15.435508591940522	
5228	20	15.435507499621258	
5247	19	15.435279550225925	
5268	21	15.435399893160303	
5289	21	15.435343861386293	
5308	19	15.435338711902613	
5331	22	15.392198658753852	
5348	17	15.392138382117924	
5367	19	15.435479123570946	
5391	24	15.39197057951153	
5407	16	15.392151548887679	
5428	20	15.348947642634045	
5449	21	15.348867911331071	
5468	19	15.391987132828872	
5491	22	15.435142389476042	
5514	23	15.435107491569477	
5529	15	15.43533812447693	
5549	20	15.478546856006131	
5567	18	15.435374195286474	
5589	22	15.435349822999976	
5609	20	15.392060575343027	
5628	19	15.392235409808972	
5652	24	15.435395952780025	
5670	18	15.478564508834047	
5689	18	15.478693112278169	
5708	18	15.47872155003455	
5731	23	15.435456479957221	
5748	17	15.392187485877933	
5770	22	15.3923074188595	
5788	17	15.392275930957592	
5808	19	15.349068953031681	
5828	20	15.392252936005265	
5847	19	15.391930368277542	
5871	24	15.392278033189521	
5890	19	15.34883189185418	
5908	18	15.26255289651309	
5932	24	15.30566972261001	
5949	17	15.305744528999025	
5968	19	15.305701075110687	
5989	21	15.305825618601856	
6009	20	15.305793910088214	
6030	20	15.2624638946094	
6051	21	15.219307046878036	
6068	17	15.262425049420893	
6093	25	15.21915473068372	
6109	16	15.219143038705232	
6129	20	15.21927310672632	
6152	23	15.219247147489133	
6169	17	15.262484289760623	
6188	19	15.262562223386201	
6211	23	15.262559299774736	
6229	18	15.21909144590764	
6247	18	15.219119828414884	
6267	20	15.219156565528703	
6287	20	15.262344665304159	
6309	22	15.262380494339538	
6328	19	15.219187799850669	
6348	20	15.132747356976328	
6370	22	15.13249064480979	
6388	18	15.132802222431986	
6412	24	15.132683889565515	
6427	14	15.132859485238193	
6454	27	15.089552259711798	
6473	19	15.17604397329782	
6488	15	15.21934461307169	
6509	21	15.219362990241414	
6528	19	15.21934500942286	
6550	22	15.219261122974403	
6568	18	15.219216709225288	
6590	22	15.219331179423634	
6611	21	15.348934891369172	
6630	19	15.305732196819513	
6652	22	15.30584985533748	
6671	19	15.262415728634702	
6691	20	15.348944117105718	
6712	21	15.348874715970306	
6728	16	15.262514100133656	
6748	20	15.219122622437117	
6771	22	15.262545618080127	
6790	19	15.219257258578796	
6808	18	15.262576813583372	
6828	20	15.262503792777121	
6853	25	15.175986515725063	
6868	15	15.17561546948359	
6890	22	15.219314338736043	
6912	22	15.261630251665467	
6930	18	15.262422341136313	
6950	20	15.219354471956814	
6969	19	15.262358429285669	
6993	24	15.262303809778283	
7009	15	15.262419359459308	
7029	20	15.305778418135876	
7053	24	15.262422687708831	
7071	18	15.262585290541844	
7089	18	15.262518512146425	
7110	21	15.305762932977329	
7132	22	15.305691308464548	
7148	16	15.30580289991996	
7169	21	15.26253762509077	
7189	20	15.262565655088093	
7207	18	15.262523183792752	
7228	21	15.262582296805336	
7248	20	15.262501010488823	
7269	21	15.176063820125306	
7290	21	15.176017173920984	
7309	17	15.219341071494219	
7329	20	15.21925479145793	
7350	21	15.17607619618597	
7367	17	15.176051787305132	
7393	26	15.176112894534214	
7410	17	15.176097775156311	
7427	17	15.17603317784767	
7449	21	15.176046643598898	
7469	20	15.176129745267966	
7494	24	15.176118269650644	
7512	18	15.176126233252244	
7528	15	15.219297825162855	
7552	24	15.219333675194937	
7568	16	15.262466871808195	
7587	19	15.262569794952784	
7609	21	15.305767347837499	
7629	20	15.305707585398942	
7649	20	15.305737278518556	
7671	22	15.262531464203198	
7688	17	15.262455944853308	
7708	20	15.262521795233084	
7727	19	15.26252854031278	
7749	22	15.262563340292251	
7769	20	15.219373859622625	
7789	20	15.219366563964327	
7807	18	15.262594116236386	
7828	21	15.262369106560365	
7848	20	15.305832305897	
7870	21	15.305806001241256	
7890	20	15.262564756094463	
7908	18	15.305723345039068	
7928	20	15.305782119170008	
7949	20	15.262607353627589	
7969	20	15.305804537553232	
7988	19	15.30582906901766	
8012	24	15.305811571835244	
8028	16	15.305631281572984	
8052	24	15.219196643513781	
8072	19	15.262595777088913	
8088	16	15.262508612494962	
8110	22	15.219364183085535	
8129	18	15.262561405470331	
8150	21	15.262586339459714	
8169	19	15.26261472187058	
8189	20	15.305732125234243	
8208	19	15.30583262074595	
8228	20	15.26242136663949	
8249	21	15.262559845377803	
8269	19	15.262455389662637	
8287	18	15.305775715751034	
8313	26	15.262515686328546	
8327	14	15.176077765696489	
8349	21	15.175883032439145	
8371	22	15.175642028540093	
8390	17	15.175659834615015	
8410	20	15.176120826701958	
8429	19	15.175848513737494	
8449	20	15.132825357049994	
8467	18	15.175958084603437	
8488	21	15.132795069228607	
8508	20	15.132678978309114	
8527	19	15.132655978495247	
8547	20	15.176045727768644	
8567	20	15.175995367241843	
8588	21	15.132724134347994	
8608	20	15.176044481995975	
8628	20	15.176039753948995	
8650	22	15.176077574716768	
8670	19	15.219072446843295	
8688	18	15.262418029893357	
8710	22	15.218869429608645	
8729	19	15.175985754696043	
8750	21	15.219243626978571	
8769	19	15.219258306804567	
8789	20	15.262412102999093	
8809	20	15.219202823063684	
8828	19	15.219263908347793	
8849	21	15.219253681734406	
8869	20	15.219276919783706	
8887	18	15.132797931162147	
8910	22	15.089572928739067	
8930	20	15.0463097985752	
8949	19	15.132804042692486	
8969	20	15.132599726371378	
8990	21	15.089458807522488	
9010	20	15.132755372163485	
9028	18	15.132522900507958	
9047	19	15.089454357167138	
9072	25	15.132729322765524	
9088	15	15.175808112905086	
9107	19	15.17586708687615	
9133	26	15.305739972822069	
9148	15	15.30553713466288	
9169	21	15.392244677844214	
9193	24	15.392255789950777	
9209	16	15.34895917114419	
9228	19	15.435408640945989	
9249	21	15.52187337058486	
9268	19	15.478701836488858	
9288	20	15.608386402378496	
9309	21	15.608277099382418	
9330	21	15.565162791173096	
9348	18	15.565145816739397	
9371	23	15.5650016145485	
9389	18	15.6083974653464	
9409	20	15.608415509561977	
9427	18	15.6084807372939	
9447	20	15.608430926694487	
9467	20	15.608400985252787	
9495	28	15.564958663240837	
9508	13	15.565259060342449	
9530	22	15.608435550163007	
9547	17	15.565155921005369	
9570	22	15.608452808935093	
9589	19	15.60840437305172	
9610	21	15.565239686783663	
9629	19	15.521944454938373	
9648	18	15.521963874102694	
9668	20	15.478735043329076	
9689	21	15.521934319452303	
9709	20	15.521990314537645	
9728	19	15.435481654919643	
9748	20	15.435528492152008	
9767	19	15.435426272432895	
9791	24	15.392217272828569	
9808	16	15.435512554413352	
9829	21	15.392227727899343	
9850	21	15.392200812829874	
9873	23	15.392273026842823	
9890	17	15.348934035593167	
9908	18	15.349000602799899	
9933	25	15.392315880000812	
9951	18	15.348963796250935	
9968	17	15.392235594880562	
9988	20	15.435508328134125	
10010	22	15.349057338226002	
10029	19	15.348922118359246	
10049	20	15.305723667631453	
10068	19	15.305784833239295	
10089	20	15.305820385701642	
10110	21	15.305780381217575	
10130	20	15.262365872581398	
10150	20	15.305622316934171	
10170	20	15.305850594729048	
10193	23	15.262569793740969	
10213	20	15.262479760280845	
10228	15	15.26244507392164	
10251	23	15.219295170892105	
10269	18	15.262496117835155	
10289	20	15.305781418765237	
10310	21	15.305793440668715	
10327	17	15.262542715421645	
10350	23	15.305637062133982	
10369	18	15.305674659727046	
10389	20	15.348888481916646	
10408	19	15.305717401931151	
10431	23	15.348890493871956	
10448	17	15.392200878536165	
10469	21	15.305615023525759	
10492	23	15.305659774256162	
10509	17	15.348738718690795	
10530	20	15.39217378872764	
10552	22	15.39218177459907	
10569	16	15.478740292221696	
10591	22	15.435427456774372	
10609	18	15.478703059398544	
10630	21	15.478566481933319	
10651	20	15.478693673083953	
10669	18	15.47857516289096	
10691	21	15.478575870814785	
10708	17	15.478539180136117	
10727	19	15.521889143935164	
10749	21	15.521939418190954	
10769	19	15.521780986054184	
10790	21	15.47860163531396	
10810	20	15.521790851465516	
10829	19	15.608407147232066	
10850	21	15.56510786116253	
10870	20	15.52183873782615	
10890	20	15.478681007250113	
10908	18	15.521692945336598	
10927	19	15.478605608611714	
10949	22	15.565175604419917	
10968	19	15.60843233505051	
10988	20	15.608445835293068	
11008	20	15.521758341227969	
11028	20	15.521904064820085	
11048	20	15.564954711323795	
11068	20	15.608398160831685	
11089	21	15.565109919433237	
11107	18	15.608421047372465	
11128	21	15.608457766261733	
11149	21	15.608371267956423	
11168	19	15.608407894835876	
11189	21	15.60844280566547	
11209	19	15.565196789129292	
11229	20	15.565176471892707	
11250	21	15.608416624371602	
11268	18	15.651640382088432	
11287	19	15.565185522579611	
11308	21	15.565158359078518	
11327	19	15.565031936712202	
11347	20	15.608464186353316	
11370	23	15.565203905994721	
11387	17	15.608436579627723	
11408	21	15.651513960141136	
11427	19	15.60834703557464	
11447	20	15.65153580624535	
11474	26	15.608293569993918	
11488	14	15.565121116923114	
11507	19	15.47870620059431	
11529	22	15.521925107086343	
11547	18	15.565275731054241	
11569	22	15.521886501443245	
11592	23	15.521875350487546	
11608	16	15.521912069156064	
11628	20	15.565181273763669	
11651	23	15.521921471265781	
11672	21	15.521968627793923	
11688	15	15.478725561715626	
11710	22	15.478747756980056	
11729	19	15.521914090372313	
11748	19	15.521940581848762	
11769	21	15.565216801320554	
11790	21	15.521744840326683	
11811	20	15.565107991311699	
11832	21	15.56516394696858	
11852	20	15.565231723385473	
11868	15	15.521890458748112	
11888	19	15.565240117156725	
11911	23	15.56521464976925	
11932	21	15.565123682155516	
11949	17	15.521814527452374	
11969	19	15.478672393306331	
11990	21	15.521907042489449	
12010	20	15.521908366925746	
12028	18	15.521821791296533	
12049	21	15.521902185321668	
12069	20	15.521927276201092	
12093	24	15.478668191491511	
12108	15	15.565117783156849	
12127	19	15.47856126691159	
12152	25	15.435393749747382	
12172	19	15.565011023289715	
12191	19	15.608289357992419	
12209	18	15.608116587000467	
12228	19	15.60832678535068	
12252	24	15.608258928164789	
12272	19	15.608342279624726	
12288	16	15.65145135620988	
12310	22	15.651616022492947	
12329	19	15.651554605360893	
12349	19	15.651514007786009	
12368	19	15.608388716323477	
12392	24	15.738062605824357	
12408	16	15.651592656004656	
12432	24	15.608356320303564	
12448	15	15.651510119519234	
12467	19	15.694906888322512	
12487	19	15.65165689062911	
12509	22	15.651627769783317	
12530	21	15.65166836853506	
12549	19	15.694865110719523	
12568	19	15.694732739255661	
12588	20	15.694776881266083	
12608	20	15.651578011224235	
12631	23	15.738176769158738	
12648	17	15.738114955844601	
12669	21	15.694805454552377	
12692	22	15.65162200008425	
12709	17	15.6083357471803	
12731	22	15.694824424511644	
12749	18	15.738095186930998	
12769	20	15.694913716445908	
12790	21	15.651612347754954	
12808	18	15.651648098479049	
12830	22	15.65162509765247	
12848	18	15.694907461747112	
12870	22	15.694835895370028	
12887	17	15.52191802123395	
12909	22	15.608351060513625	
12929	20	15.651708207234817	
12950	21	15.694908357405103	
12968	18	15.56505145723777	
12989	21	15.521897090600524	
13009	20	15.565157741111847	
13031	22	15.608312306825702	
13050	19	15.564881075883168	
13069	19	15.565179728335655	
13089	19	15.56508615861914	
13109	19	15.565017863343238	
13130	21	15.651555323394717	
13149	19	15.65166049201741	
13167	18	15.52185837010235	
13188	21	15.565205453597423	
13209	21	15.608420377248988	
13229	20	15.608451781667647	
13252	23	15.608388216842577	
13267	15	15.521835526240134	
13290	22	15.56517501722989	
13310	20	15.5651308432309	
13332	21	15.65146743333528	
13350	18	15.651609900126745	
13368	18	15.608351204481735	
13388	20	15.608358309744572	
13409	21	15.608429053143213	
13430	21	15.608404252498076	
13454	24	15.521920928918906	
13467	13	15.608305033605395	
13488	20	15.608199408889467	
13512	24	15.60829839946274	
13529	17	15.651693826922891	
13547	17	15.565175453218373	
13568	21	15.521900036529765	
13588	19	15.478739052375094	
13613	24	15.52199614293343	
13627	14	15.478584063706954	
13650	22	15.521873728411887	
13670	20	15.521886902176442	
13689	19	15.56512514985463	
13708	19	15.565084657525	
13729	20	15.521869142833772	
13748	19	15.52198287447682	
13768	20	15.47857075998451	
13788	19	15.521918326465755	
13808	20	15.565152988660843	
13828	20	15.60815274938537	
13847	19	15.565206846665683	
13868	21	15.565017488752096	
13891	23	15.608290736407556	
13911	19	15.608414882216495	
13927	16	15.608420025128321	
13951	24	15.521754078883149	
13967	16	15.47860356051455	
13988	21	15.478747020063107	
14008	20	15.565175777274897	
14029	21	15.608431671498195	
14049	20	15.521913753606162	
14068	18	15.521828308507654	
14089	21	15.565160121330642	
14112	22	15.608454331738836	
14130	18	15.521850768500173	
14150	20	15.478575043129016	
14169	19	15.521925968920087	
14189	20	15.521916815442037	
14209	20	15.521756865872975	
14227	18	15.565140024443252	
14247	20	15.60829493455616	
14269	22	15.564909515076206	
14287	18	15.565140512684396	
14310	23	15.608330757015326	
14331	21	15.565142314528025	
14349	18	15.52191587298468	
14368	19	15.522029706458207	
14388	20	15.565016263719526	
14408	20	15.608315162588418	
14428	20	15.651547093953905	
14448	20	15.651551751296147	
14468	20	15.608406574192962	
14487	19	15.565034568788418	
14508	21	15.478702664411275	
14531	23	15.478559140107162	
14549	17	15.564982505423426	
14568	19	15.521841978759392	
14587	19	15.521986751569912	
14607	20	15.521856633051845	
14630	23	15.521906073336236	
14648	18	15.521902223021105	
14668	20	15.478705752965302	
14691	23	15.478618990246241	
14708	17	15.47862115825771	
14729	21	15.478649666444175	
14752	23	15.478788016525808	
14770	17	15.608433202411607	
14790	19	15.521993579466152	
14808	17	15.478733161548726	
14829	20	15.478533993264852	
14847	18	15.521969462780145	
14870	23	15.52196452469319	
14888	17	15.565198850277286	
14909	21	15.521939876719495	
14931	22	15.478638527862621	
14949	18	15.47872386252227	
14969	20	15.47850454395264	
14992	23	15.478431438422326	
15011	19	15.391958223293864	
15029	18	15.39219133328025	
15050	21	15.47866732735585	
15069	19	15.478686138020423	
15088	18	15.478771452842064	
15113	25	15.521841410374916	
15130	17	15.521916611003657	
15150	20	15.478598474401224	
15168	18	15.478495252672017	
15190	22	15.478636195147121	
15210	19	15.478746003967284	
15230	20	15.47859830160975	
15249	19	15.478458742103902	
15268	19	15.521833064598058	
15290	22	15.435493380286228	
15308	18	15.435499022936852	
15329	21	15.521939487510217	
15352	23	15.478639257351956	
15368	16	15.43535798276082	
15389	21	15.435313808038623	
15412	23	15.478399279202964	
15436	24	15.478481917316746	
15448	12	15.478593983528553	
15468	20	15.521640045856833	
15488	20	15.565152211951219	
15508	20	15.564785669144557	
15527	19	15.521897936506287	
15548	21	15.565057236973058	
15569	21	15.478731545732764	
15588	19	15.521874413020017	
15608	20	15.521882422491068	
15632	24	15.565088988100406	
15648	16	15.522007396801618	
15668	20	15.56524962211736	
15690	22	15.608443062252267	
15711	21	15.608367210036148	
15730	19	15.565001371913466	
15747	17	15.521987172983565	
15767	20	15.521664223837936	
15790	23	15.521581143621697	
15808	18	15.565194160162811	
15829	21	15.521969781876605	
15848	19	15.521933713280092	
15870	22	15.565142251112622	
15888	18	15.565077534926658	
15908	19	15.565201659430393	
15929	20	15.565017526027223	
15948	19	15.565235901104547	
15967	19	15.608392209233962	
15993	26	15.608476995423535	
16008	15	15.565248767493111	
16030	22	15.565123731071717	
16048	17	15.564884095508662	
16069	20	15.565164629969166	
16090	21	15.60838706420744	
16112	22	15.565057436347633	
16128	16	15.521988459381086	
16148	20	15.521979995036089	
16172	24	15.478745422763307	
16190	18	15.47877346958674	
16210	20	15.478714808578156	
16230	20	15.43554879557153	
16247	17	15.435513753369559	
16268	21	15.47872332656596	
16289	21	15.43545767555861	
16308	19	15.435466396641448	
16330	22	15.392223879483574	
16348	18	15.392268011881255	
16369	21	15.39228011796559	
16391	22	15.34904113129282	
16410	19	15.39224530723206	
16429	19	15.435501800067415	
16449	20	15.435522850104865	
16468	19	15.435494799093922	
16488	19	15.435299022745518	
16510	22	15.392234161045952	
16529	19	15.43538746536828	
16547	18	15.349055075781065	
16572	25	15.348992950526748	
16592	20	15.392195246662743	
16609	17	15.392276409447787	
16628	19	15.435295269057951	
16648	20	15.435341184581608	
16668	20	15.348832969289147	
16689	21	15.305502073911113	
16709	20	15.34901449493349	
16728	19	15.348965330881489	
16750	22	15.348915002350667	
16771	21	15.348890820604758	
16787	15	15.392191648086019	
16809	21	15.435428136264688	
16827	18	15.392227622508306	
16850	23	15.392189670417071	
16870	20	15.392264930128157	
16889	19	15.392187418300527	
16912	23	15.392257753906627	
16928	16	15.435431325940764	
16948	20	15.435483219023093	
16969	21	15.435449617452107	
16990	21	15.435452611153178	
17010	20	15.435301850377776	
17030	20	15.435518418629071	
17049	19	15.3922106044509	
17070	21	15.392247991747528	
17090	19	15.435510793394817	
17110	20	15.478520921435425	
17128	18	15.478651592889639	
17148	20	15.478600597697215	
17170	22	15.392217869237125	
17191	20	15.348956157819195	
17207	15	15.392183706422305	
17227	20	15.435409083160549	
17249	22	15.43540784444457	
17270	21	15.435492087349614	
17291	21	15.43543156921392	
17308	17	15.435479196750482	
17329	21	15.435501032210796	
17349	20	15.392195578124035	
17372	23	15.392271424617947	
17390	18	15.478696305049393	
17407	17	15.47845221233125	
17427	20	15.521833625530874	
17452	24	15.478604517265257	
17469	17	15.478510504608206	
17487	18	15.478590050965508	
17510	22	15.435353089789938	
17527	17	15.435353198167169	
17547	20	15.478367658022327	
17569	22	15.478537133316427	
17588	19	15.521857652054722	
17609	21	15.565174692377683	
17627	17	15.521835014624433	
17647	20	15.521696016912085	
17673	25	15.478648013006314	
17689	16	15.478704568645648	
17711	22	15.478682505481604	
17730	19	15.435395598726345	
17749	19	15.43541041541213	
17770	20	15.478774016801676	
17789	19	15.435398657287818	
17810	21	15.478594156996397	
17828	18	15.392237420423271	
17849	21	15.392227750632223	
17871	22	15.392273149152508	
17890	19	15.435469922433088	
17907	17	15.478549465364463	
17930	23	15.478429024138196	
17950	20	15.478661787704427	
17968	18	15.47858716954816	
17992	24	15.478601264755312	
18010	18	15.435311908290178	
18032	22	15.435422572593712	
18048	16	15.47872386016352	
18071	23	15.478528530861498	
18089	18	15.478672306415715	
18108	19	15.478701948854273	
18128	19	15.435324384666703	
18149	20	15.435158529932927	
18171	22	15.435369563848493	
18192	21	15.478595523420886	
18210	18	15.478639529841029	
18229	19	15.478627376328875	
18253	24	15.478582942150316	
18267	14	15.478586094133746	
18292	25	15.435324688272448	
18309	17	15.435477128659192	
18327	18	15.52198538053274	
18347	20	15.478526583674666	
18368	21	15.47866039009639	
18392	24	15.478699476894217	
18409	16	15.47872215293699	
18428	19	15.478334735570462	
18450	21	15.478724070251314	
18467	16	15.478542723141372	
18488	21	15.521869089172752	
18510	22	15.521832938729121	
18531	21	15.521710872876609	
18549	17	15.478717821456902	
18568	19	15.39218305951862	
18587	19	15.392225212090835	
18612	25	15.43522671635932	
18629	17	15.565072337884086	
18653	24	15.565203203011391	
18671	18	15.521845996841606	
18688	17	15.478717896055105	
18709	21	15.478653295866572	
18729	20	15.478549337747781	
18753	24	15.435504114832613	
18768	15	15.521807124970563	
18792	23	15.521879581774249	
18809	17	15.521901847457642	
18831	22	15.521765374882866	
18849	17	15.521763992345532	
18873	24	15.521768037453954	
18888	15	15.39209067280381	
18908	20	15.392228204125386	
18928	20	15.392200164085596	
18948	20	15.478469703353843	
18969	21	15.521934391948594	
18987	18	15.521641627493969	
19013	25	15.478594307610761	
19029	16	15.435421502636471	
19049	20	15.478679540867297	
19069	20	15.521929446984965	
19089	20	15.56512812467801	
19110	20	15.521919737019523	
19134	24	15.47867827046249	
19152	18	15.478688237101776	
19169	17	15.60794314298762	
19190	21	15.565126020777324	
19208	18	15.521876112221866	
19232	23	15.52182129828914	
19248	16	15.5217801325358	
19270	22	15.521805564808622	
19293	23	15.521767045859852	
19310	17	15.564872691892289	
19328	17	15.521876738442346	
19349	21	15.521895766189045	
19367	17	15.521928194110028	
19392	25	15.565093544049235	
19413	20	15.47873048217017	
19429	16	15.435277143073321	
19449	19	15.56506162883526	
19469	20	15.565074677515124	
19489	20	15.565097459965532	
19509	19	15.564778509187873	
19529	20	15.565132661827965	
19549	19	15.521946311044236	
19572	23	15.521934431152355	
19588	16	15.56506478478962	
19609	20	15.608389247654054	
19627	18	15.565148764516392	
19647	20	15.565130615090235	
19669	22	15.651611401472667	
19689	19	15.608323222192187	
19710	21	15.565117290890258	
19730	20	15.56520867460598	
19750	20	15.565197498091448	
19770	20	15.608429533635324	
19788	18	15.608462831157778	
19807	19	15.651396228678184	
19827	19	15.608459148528533	
19847	20	15.608415632767585	
19868	20	15.608256937499737	
19888	19	15.651644643779257	
19911	23	15.69482261122485	
19928	17	15.651720267710092	
19948	20	15.651689348505645	
