StartDeltaMS	LastScanDeltaMS	Velocity	
3602	18	32.42711511398031	
3622	19	32.47004940156972	
3645	23	32.427040677988686	
3665	20	32.383441411877165	
3684	19	32.38336649479308	
3703	19	32.33921460511296	
3723	20	32.33877479720346	
3742	19	32.383133900429485	
3763	21	32.425463681967486	
3783	20	32.426317817066284	
3805	22	32.4259421180894	
3825	20	32.47012863191085	
3842	17	32.469410782186976	
3864	22	32.3396932147409	
3885	21	32.339686472096176	
3903	18	32.34003085807812	
3923	20	32.33927103577287	
3945	21	32.29665251536303	
3965	20	32.29655475524773	
3983	18	32.29663216254627	
4005	21	32.20967486833832	
4024	19	32.20949473675034	
4044	20	32.210172243022846	
4064	20	32.21006531853923	
4083	19	32.25302889809159	
4103	20	32.253045438519926	
4124	21	32.25300409179311	
4142	18	32.340019011530025	
4166	24	32.33990206147485	
4182	15	32.33899184808301	
4202	19	32.38256719936798	
4225	23	32.468951179234786	
4243	18	32.42567161667349	
4265	21	32.51185382939991	
4282	17	32.4691666433225	
4305	23	32.469471122553095	
4323	17	32.556202034193426	
4344	20	32.55586324045285	
4363	19	32.5120310103826	
4385	22	32.511909539340486	
4403	18	32.5130307722123	
4423	20	32.512213460589365	
4450	27	32.46894766075171	
4468	18	32.46822138562417	
4483	15	32.382906146295085	
4503	20	32.42618769115315	
4523	20	32.46925465736329	
4546	23	32.42565200078822	
4563	17	32.382879292878485	
4585	21	32.33925214661796	
4603	17	32.33928137739697	
4622	18	32.33958080759983	
4644	21	32.340240291242345	
4665	21	32.33873609101668	
4683	18	32.339062784719744	
4703	20	32.4688976775482	
4723	20	32.55531314178314	
4743	19	32.555947120070186	
4764	20	32.469068751498874	
4786	22	32.469188339267696	
4803	17	32.64165429936851	
4825	22	32.599665124835624	
4843	18	32.59957049953857	
4865	22	32.684483951449565	
4883	18	32.6425080364688	
4906	23	32.599077668806665	
4927	20	32.72623020009937	
4943	16	32.641543341354975	
4966	23	32.64182773160205	
4984	18	32.55484176434131	
5004	19	32.68590855186232	
5025	21	32.68506635528872	
5045	20	32.68329615470399	
5064	19	32.68536715084601	
5083	19	32.685288522665765	
5103	19	32.72838220105931	
5125	21	32.72861842570113	
5143	18	32.77121175424913	
5164	21	32.77223422021577	
5183	19	32.771920954292696	
5206	23	32.857796021317995	
5222	16	32.90172171212229	
5244	22	32.901862372239606	
5262	18	32.945048051059814	
5286	24	32.94525769154156	
5305	19	32.90004042997126	
5325	20	33.03165140861188	
5344	18	33.07441303759649	
5363	19	33.031773362542346	
5383	19	33.031216769087834	
5402	19	33.03102981521988	
5424	22	33.074735726177124	
5443	19	33.03103277970994	
5463	20	33.03209357456117	
5485	22	33.03166571631745	
5505	20	32.945030820407524	
5523	18	32.944820761723804	
5545	22	32.94507853474057	
5563	18	32.94558190477171	
5584	21	32.90244204203828	
5605	21	32.90171319164345	
5624	19	32.901786432850976	
5645	21	32.902273885234344	
5663	18	32.77267104831857	
5682	19	32.815534981100804	
5703	21	32.77256983344344	
5723	19	32.72880750717904	
5743	20	32.77164810409089	
5763	20	32.815939628999374	
5783	20	32.81539788469733	
5804	20	32.72925007137598	
5824	20	32.72935334419469	
5845	21	32.72900309001306	
5863	18	32.77241700739037	
5883	20	32.772383635890286	
5903	20	32.72923430606946	
5924	20	32.77240092237407	
5942	18	32.81471499197333	
5964	22	32.85924010807004	
5983	19	32.859027448196876	
6003	20	32.81612815250917	
6023	19	32.815467693865	
6045	22	32.90215428766113	
6063	18	32.90159105437416	
6082	19	32.85825982323105	
6103	21	32.81578197173911	
6123	20	32.815564298733825	
6142	19	32.81562479511454	
6163	21	32.85886353124279	
6184	21	32.85884412669051	
6203	19	32.72834308874515	
6223	20	32.72901016550163	
6242	19	32.7283635598463	
6266	24	32.728780288826826	
6282	16	32.72928918232619	
6302	19	32.68582898491685	
6325	23	32.64279296145587	
6342	17	32.685711197339366	
6363	21	32.72918739194697	
6383	20	32.642520845867615	
6406	18	32.64152767738033	
6424	18	32.68604380762244	
6446	22	32.72949951325061	
6464	17	32.72946906406892	
6485	21	32.64222888934851	
6503	18	32.64283405232694	
6524	21	32.68605785066576	
6545	20	32.772546430892604	
6562	17	32.77230745254638	
6583	21	32.68453072095658	
6605	22	32.68579090421321	
6623	18	32.68625756374917	
6643	20	32.72826983672205	
6663	20	32.729168582546635	
6686	23	32.72902681872941	
6702	16	32.64271150012729	
6724	22	32.77154751652855	
6743	19	32.72872334830178	
6762	19	32.685372081338045	
6785	23	32.64206564700451	
6804	19	32.59862200066919	
6825	21	32.6849228886148	
6844	18	32.72817651756112	
6871	27	32.641965998919474	
6883	12	32.68484385846222	
6905	22	32.68563957389481	
6922	17	32.64180490915665	
6946	24	32.59917435379295	
6963	17	32.599068120433174	
6985	22	32.59869670438421	
7004	19	32.64184648588087	
7024	20	32.64122495737034	
7045	21	32.59845656748536	
7064	19	32.555666014338556	
7084	20	32.59920015602314	
7104	20	32.55550173541098	
7122	18	32.59925575581252	
7145	23	32.555685813458496	
7163	18	32.64220765426332	
7182	19	32.64157659750588	
7202	20	32.68508421590762	
7224	21	32.68368268096201	
7243	19	32.6416714359511	
7262	19	32.642084976222115	
7285	23	32.686056146991746	
7302	16	32.77179956531063	
7324	22	32.68556005865992	
7344	20	32.641648537048965	
7362	18	32.68505672243113	
7384	22	32.68530159546563	
7406	22	32.68579889139948	
7423	17	32.55548573060356	
7442	19	32.59906799185811	
7465	23	32.59881292570145	
7485	20	32.5556761413149	
7503	18	32.55580098862155	
7522	19	32.55639543310461	
7546	23	32.51234890534533	
7563	17	32.468833308265296	
7582	19	32.512293920116626	
7607	25	32.51226178070979	
7623	16	32.511864334109546	
7645	22	32.46888876019685	
7662	17	32.51184618497952	
7685	23	32.556101688085704	
7704	19	32.555536972330046	
7727	23	32.46907549538821	
7743	16	32.51221588755411	
7763	20	32.512721757265794	
7783	20	32.51167794751888	
7804	21	32.51226411342704	
7824	20	32.55554523338859	
7843	19	32.55621170700614	
7865	21	32.55414152599288	
7886	21	32.598361678221245	
7903	16	32.599469588081796	
7925	22	32.555653491903016	
7944	19	32.59890884813198	
7966	22	32.59858921655393	
7984	18	32.64199140384153	
8005	21	32.59918522875975	
8026	21	32.59813903699439	
8044	17	32.68467336634233	
8063	19	32.685720102134574	
8083	20	32.55569758115803	
8103	20	32.55590937275192	
8124	21	32.55665643025684	
8142	18	32.5991268349629	
8163	21	32.55611110790606	
8184	21	32.55643027414584	
8207	22	32.51274305058627	
8224	17	32.51314580834757	
8243	19	32.51283141457577	
8263	20	32.47031557653479	
8283	20	32.46968330955734	
8303	20	32.4266254455374	
8323	20	32.51310584247025	
8343	20	32.51302105618662	
8368	25	32.64272368738515	
8382	14	32.556390001201514	
8404	22	32.51337382773247	
8425	21	32.599407598336306	
8443	18	32.555916104298774	
8465	22	32.512667344041496	
8483	18	32.55577280719132	
8503	20	32.599854032454424	
8523	20	32.55593241737447	
8543	20	32.55541694265837	
8562	19	32.599844571850205	
8582	20	32.5992490153259	
8603	21	32.51270901557005	
8623	20	32.512745342230794	
8642	19	32.51284893761277	
8663	20	32.599288548803045	
8683	20	32.556297979938996	
8705	22	32.5565658421536	
8723	18	32.599864133485845	
8743	20	32.59975743016089	
8763	20	32.5994794511875	
8782	19	32.642649788418375	
8803	21	32.68552742036546	
8826	23	32.643270463881194	
8847	21	32.686074486936434	
8864	17	32.72961795274481	
8883	19	32.685909531510866	
8905	21	32.68587442996485	
8922	17	32.642864250898334	
8946	24	32.68523896178282	
8971	25	32.68550454990072	
8984	13	32.64212100961637	
9004	19	32.68617884814426	
9026	21	32.6429857117157	
9047	21	32.643013824919244	
9063	16	32.68595642867101	
9085	22	32.68601031860551	
9104	19	32.72925576846	
9123	19	32.72864769229904	
9144	21	32.72909082683319	
9163	19	32.771936684608974	
9183	20	32.7726570602444	
9202	19	32.77232284653528	
9223	21	32.729215752895094	
9243	20	32.728947978757866	
9263	20	32.81560961633886	
9283	20	32.815492332066455	
9306	23	32.72913747217556	
9325	19	32.72928822858876	
9342	16	32.72857937592324	
9363	21	32.6425818883451	
9385	22	32.72893631937899	
9403	18	32.72915712855442	
9424	20	32.68575441932507	
9445	21	32.684842294337535	
9465	20	32.64273834815039	
9483	18	32.72899496508073	
9503	20	32.686128006226	
9524	21	32.7289866791891	
9548	24	32.7293664492056	
9562	13	32.68580241428293	
9582	20	32.685714806529354	
9603	21	32.77179044248154	
9622	19	32.77207691962125	
9645	23	32.72926291826507	
9665	19	32.72946105436107	
9685	20	32.72877757077864	
9704	18	32.77204277837839	
9723	19	32.72985429678189	
9743	20	32.729484899603904	
9764	21	32.729186238186976	
9783	19	32.72806210843267	
9803	20	32.77248749709091	
9823	20	32.772296716822005	
9842	19	32.72898923055758	
9866	23	32.7712781232435	
9884	18	32.772384031842165	
9906	22	32.77153414824956	
9923	16	32.77141221773029	
9945	22	32.77229974364542	
9962	17	32.77192565720277	
9984	22	32.85797563999805	
10002	18	32.814679655192215	
10026	23	32.81529941766463	
10044	18	32.814697756871034	
10064	20	32.81509808638021	
10084	20	32.858336976136464	
10104	19	32.68516477813895	
10125	20	32.68529021769215	
10146	21	32.6850141801417	
10163	17	32.64134928360416	
10182	19	32.5990795326861	
10203	20	32.68519400393313	
10222	19	32.59770360515804	
10247	25	32.55524255090831	
10262	15	32.469404017234886	
10286	24	32.51131858564277	
10306	20	32.46911008338911	
10322	16	32.46934631702533	
10342	20	32.46858761104971	
10364	22	32.51271995109011	
10385	21	32.512802740928656	
10402	17	32.46800251465511	
10423	21	32.51270148276034	
10445	22	32.42536751530174	
10462	17	32.42532607026492	
10483	21	32.426233447779516	
10503	20	32.46956807071543	
10525	22	32.469430118760016	
10542	17	32.426027760275346	
10570	28	32.42597509319922	
10590	20	32.42463547565156	
10605	15	32.46934580837625	
10622	17	32.42575461826091	
10642	20	32.34009059116127	
10665	23	32.33898842035017	
10682	17	32.382801865184376	
10703	21	32.3380507724633	
10722	19	32.38278422670819	
10744	22	32.427177641221746	
10764	20	32.426845753643335	
10783	19	32.42656877218997	
10803	20	32.42647512710802	
10824	21	32.339925370401076	
10842	18	32.339363754953006	
10866	23	32.33990027874257	
10882	16	32.33841071540891	
10905	22	32.296773873566245	
10924	19	32.33997242762537	
10945	21	32.42603431800103	
10965	19	32.33887074912386	
10983	18	32.296302789708896	
11005	21	32.29581754603726	
11023	18	32.25274819487705	
11045	22	32.29531637312203	
11065	19	32.295898290587914	
11084	19	32.29625593821827	
11105	21	32.29555846925804	
11125	20	32.296402754920976	
11145	20	32.338475722499496	
11165	20	32.382415362109235	
11185	20	32.38300760529238	
11203	17	32.296386403715	
11223	19	32.296483718182266	
11244	21	32.29605253228342	
11264	19	32.25214143672856	
11285	21	32.25258236887705	
11302	17	32.21023686904006	
11322	20	32.16615843325997	
11343	20	32.209714079529995	
11363	20	32.21003680956081	
11382	19	32.16666641658667	
11404	22	32.12357938292057	
11422	17	32.08009418011936	
11443	21	32.0801669879489	
11465	22	32.07995019535018	
11483	18	32.080242804967625	
11503	20	32.12278149504568	
11523	20	32.166091258817886	
11545	22	32.166626792632286	
11563	18	32.16430241575712	
11582	18	32.1654169365071	
11605	23	32.16661783735284	
11622	17	32.20981350248814	
11644	22	32.208720241783396	
11663	19	32.25365776923858	
11683	20	32.29655712776386	
11703	20	32.33966041357408	
11724	21	32.383197344440916	
11742	18	32.38312096179129	
11764	22	32.34022785218556	
11783	18	32.33976479812336	
11802	19	32.38337677796442	
11826	23	32.469473184177474	
11843	17	32.470113404002845	
11863	20	32.339951641831306	
11882	19	32.426673244255184	
11902	19	32.425960551382104	
11925	23	32.4267554878115	
11944	18	32.42654145278543	
11964	20	32.42687583728543	
11982	18	32.383248964812054	
12005	23	32.339561459908126	
12023	17	32.340453057033	
12046	22	32.3406359921936	
12066	20	32.34047030185783	
12084	18	32.38291002131338	
12104	20	32.42609122081189	
12125	21	32.42622748188424	
12143	17	32.339681148255835	
12163	20	32.29676137513718	
12184	21	32.29665962879892	
12203	19	32.29650355117906	
12224	21	32.34025292670067	
12245	20	32.29605086202346	
12262	17	32.25351148422221	
12285	23	32.25399155277442	
12304	19	32.25319983869079	
12325	21	32.210485857515955	
12343	18	32.21043133573951	
12365	22	32.25320335742971	
12386	21	32.25373996873524	
12402	16	32.25413885724329	
12426	23	32.296877869658516	
12443	17	32.21037509795014	
12463	20	32.21019320284097	
12482	19	32.166845128055456	
12506	24	32.25340172061753	
12522	16	32.25347149575682	
12543	21	32.29582294574351	
12563	19	32.29678053418684	
12584	21	32.29609323705028	
12605	21	32.252531649210184	
12624	19	32.296064650999355	
12644	20	32.20971429652013	
12663	19	32.25369285455767	
12684	21	32.29557360858912	
12703	19	32.29608611383752	
12724	21	32.295503470242565	
12743	19	32.253115416142094	
12765	22	32.25321573415141	
12783	18	32.20943427923824	
12803	20	32.210037441786795	
12824	21	32.20915297485674	
12845	21	32.20940649470638	
12862	17	32.20928953866918	
12884	21	32.20953103734112	
12904	20	32.20985147294393	
12922	17	32.20990442568931	
12946	24	32.209758607973676	
12962	16	32.21027930012238	
12983	20	32.29605341096614	
13003	20	32.33914523807721	
13025	21	32.338864487607374	
13046	21	32.29651990637365	
13065	19	32.29566522433151	
13083	18	32.38298446761855	
13104	21	32.469833741268886	
13126	22	32.46940841943063	
13145	19	32.46870730090758	
13166	21	32.42537703439991	
13184	18	32.46944078526457	
13206	22	32.46902638736331	
13223	17	32.469307533103354	
13244	20	32.46861890554586	
13263	18	32.5562162423257	
13283	20	32.55540497502991	
13304	21	32.55487303127841	
13324	19	32.51190025644477	
13342	18	32.51234743458194	
13365	23	32.46947596699245	
13385	20	32.55577433457288	
13402	17	32.55548706520638	
13425	23	32.598408759856056	
13443	17	32.59885890313859	
13462	19	32.59869233487023	
13483	20	32.64093051104241	
13506	23	32.59782797369832	
13524	18	32.59943981956346	
13546	22	32.64187005488635	
13565	18	32.641874599364826	
13583	18	32.684798719514006	
13605	21	32.59884280711332	
13624	19	32.59882076533651	
13644	20	32.64201335112113	
13663	19	32.68493181654222	
13683	20	32.72826109007993	
13702	19	32.72790338872851	
13725	23	32.685326398307375	
13745	20	32.685637402133914	
13768	23	32.77209424895259	
13789	21	32.77179120609179	
13806	16	32.81511173226899	
13823	17	32.72855421262377	
13843	20	32.77246626756911	
13862	19	32.858259449241665	
13882	20	32.85831555077813	
13905	23	32.85757262950655	
13924	19	32.858480287197395	
13946	22	32.81448487949822	
13963	17	32.85791984919288	
13986	23	32.856893951881915	
14003	17	32.815260868051915	
14022	18	32.81542481059656	
14042	20	32.7711649760225	
14064	22	32.815428188965	
14084	20	32.81517740831843	
14103	19	32.81541345788726	
14123	20	32.81529607259138	
14143	19	32.728523211041924	
14164	21	32.77193252850477	
14183	19	32.772289996065766	
14202	19	32.7716830896129	
14223	20	32.77233902951772	
14243	20	32.772073989730906	
14262	18	32.81503289397124	
14285	22	32.816138481071285	
