StartDeltaMS	LastScanDeltaMS	Velocity	
5329	14	66.15144984287096	
5352	23	66.10819369620602	
5371	19	66.0655878738222	
5393	22	66.06488712157174	
5409	16	66.02153129620413	
5431	21	65.97791188473369	
5449	18	66.021472674696	
5472	22	65.89224090581186	
5494	22	65.89167154674318	
5511	17	65.93503195701916	
5531	20	65.76203503181307	
5550	19	65.80553813583647	
5578	28	65.80604266055704	
5594	15	65.7623900611057	
5611	17	65.84638016255408	
5634	23	65.8059082876009	
5649	14	65.76120477105496	
5671	22	65.80542458837098	
5694	23	65.7184306531386	
5712	18	65.71889568399209	
5732	20	65.76238412477937	
5752	20	65.63286871059161	
5770	17	65.54558620806819	
5789	19	65.50271592921179	
5813	23	65.54563050380654	
5831	17	65.50321941562414	
5852	21	65.41627439480195	
5878	26	65.37285114151226	
5893	15	65.373319094594	
5914	21	65.32858453451267	
5933	19	65.28621768672531	
5952	19	65.33033634511884	
5975	23	65.24382506071717	
5993	18	65.28629547235191	
6014	21	65.28559684329542	
6031	17	65.28612674772496	
6053	22	65.2431575661188	
6070	17	65.19950025026854	
6090	20	65.3300708349297	
6112	22	65.41695595100823	
6134	21	65.45994481742564	
6152	18	65.50287530410768	
6173	21	65.54644386368386	
6191	18	65.63269323648285	
6212	21	65.58972236631642	
6233	21	65.63106849876908	
6253	20	65.67512341514858	
6273	20	65.71862922952221	
6293	20	65.76088621750473	
6312	18	65.71886918119478	
6332	20	65.71962637395173	
6351	19	65.7169812987255	
6372	20	65.63308918904004	
6391	19	65.63332729333476	
6414	23	65.58838888479879	
6433	19	65.5465305537151	
6454	20	65.58958602958927	
6469	14	65.58828942214294	
6493	24	65.41598454586989	
6515	21	65.37268282909481	
6531	16	65.37273682650353	
6551	19	65.32983320155047	
6571	19	65.32928045628724	
6592	21	65.28668839613327	
6611	19	65.37212649825074	
6632	21	65.33013934009948	
6652	20	65.32930998816178	
6674	22	65.32809646311371	
6692	18	65.37243173087448	
6714	22	65.4153798497695	
6732	18	65.45940878043068	
6753	21	65.54417307120174	
6770	17	65.63113966938516	
6792	22	65.63192115778219	
6810	18	65.67445347143538	
6832	22	65.71568193871505	
6854	22	65.71722637538814	
6871	17	65.71637244297548	
6890	18	65.75756082097055	
6912	22	65.75887511461497	
6931	19	65.71503977437291	
6951	20	65.71645759526734	
6972	21	65.71798589302658	
6992	20	65.67460461727147	
7013	20	65.67209401934416	
7030	17	65.62991704688531	
7051	21	65.67408746794386	
7072	21	65.71764014861685	
7093	21	65.717942053096	
7112	19	65.71782902432106	
7132	20	65.7179200716431	
